timestamp,open,high,low,close,volume,symbol
2024-12-20 14:35:00,226.23,226.25,226.06,226.14,21629,IBM
2024-12-20 14:40:00,226.11,226.16,225.96,226.0378,23317,IBM
2024-12-20 14:45:00,226.03,226.07,225.86,225.86,15658,IBM
2024-12-20 14:50:00,225.82,225.925,225.61,225.675,15875,IBM
2024-12-20 14:55:00,225.7299,225.74,225.59,225.65,16349,IBM
2024-12-20 15:00:00,225.65,225.9799,225.64,225.765,30498,IBM
2024-12-20 15:05:00,225.8,225.806,225.34,225.4,40653,IBM
2024-12-20 15:10:00,225.37,225.37,224.95,224.95,40324,IBM
2024-12-20 15:15:00,224.95,225.09,224.858,224.97,22766,IBM
2024-12-20 15:20:00,224.965,225.025,224.685,224.85,31269,IBM
2024-12-20 15:25:00,224.845,225.1899,224.75,225.01,30332,IBM
2024-12-20 15:30:00,225.015,225.075,224.35,224.425,41837,IBM
2024-12-20 15:35:00,224.39,225.45,224.36,225.34,64324,IBM
2024-12-20 15:40:00,225.34,225.5,225.04,225.04,70324,IBM
2024-12-20 15:45:00,225.065,225.43,225.065,225.12,62745,IBM
2024-12-20 15:50:00,225.0,225.1199,224.14,224.31,198187,IBM
2024-12-20 15:55:00,224.27,224.33,223.32,223.39,655162,IBM
2024-12-20 16:00:00,223.39,224.79,223.32,223.36,12969557,IBM
2024-12-20 16:05:00,223.36,225.0,223.3584,223.36,73207,IBM
2024-12-20 16:10:00,223.36,224.87,222.0,223.6,6658690,IBM
2024-12-20 16:15:00,223.36,225.0,223.35,225.0,136,IBM
2024-12-20 16:20:00,223.36,224.0,223.36,224.0,7050,IBM
2024-12-20 16:25:00,224.99,225.0,223.51,225.0,212,IBM
2024-12-20 16:30:00,225.0,225.0,223.36,223.38,3013,IBM
2024-12-20 16:35:00,225.0,225.0,223.3984,223.3984,487,IBM
2024-12-20 16:40:00,223.39,223.39,223.39,223.39,2,IBM
2024-12-20 16:45:00,223.4,223.49,223.4,223.49,4066,IBM
2024-12-20 16:50:00,223.47,223.47,223.47,223.47,2,IBM
2024-12-20 16:55:00,223.49,223.49,223.49,223.49,1,IBM
2024-12-20 17:00:00,223.45,223.45,223.45,223.45,5,IBM
2024-12-20 17:05:00,223.49,223.49,223.49,223.49,34,IBM
2024-12-20 17:10:00,223.5,223.5,223.49,223.49,43,IBM
2024-12-20 17:15:00,223.49,223.49,223.49,223.49,2,IBM
2024-12-20 17:20:00,223.5,223.99,223.36,223.99,178616,IBM
2024-12-20 17:25:00,223.49,223.5,223.1,223.1,53,IBM
2024-12-20 17:30:00,223.9863,223.99,223.95,223.99,238,IBM
2024-12-20 17:35:00,223.98,223.98,223.98,223.98,10,IBM
2024-12-20 17:40:00,223.98,223.99,223.41,223.92,250,IBM
2024-12-20 17:45:00,223.99,223.99,223.33,223.33,4,IBM
2024-12-20 17:50:00,223.96,223.96,223.1012,223.1012,6,IBM
2024-12-20 17:55:00,223.3325,223.3325,223.3325,223.3325,4,IBM
2024-12-20 18:05:00,223.9899,223.9899,223.95,223.95,2,IBM
2024-12-20 18:10:00,223.5,223.5,223.5,223.5,1,IBM
2024-12-20 18:15:00,223.99,223.99,223.99,223.99,2,IBM
2024-12-20 18:20:00,225.0,225.0,225.0,225.0,10,IBM
2024-12-20 18:30:00,223.36,225.5,223.33,223.33,5570802,IBM
2024-12-20 18:40:00,225.0,225.0,225.0,225.0,2,IBM
2024-12-20 18:45:00,224.49,225.0,224.49,225.0,19,IBM
2024-12-20 19:00:00,223.36,223.36,223.36,223.36,5570716,IBM
2024-12-20 19:05:00,224.15,224.59,224.15,224.59,37,IBM
2024-12-20 19:10:00,223.5,223.5,223.5,223.5,13,IBM
2024-12-20 19:20:00,224.95,224.95,224.95,224.95,4,IBM
2024-12-20 19:25:00,224.25,224.25,224.0,224.0,15,IBM
2024-12-20 19:30:00,224.18,224.59,224.18,224.59,20,IBM
2024-12-20 19:35:00,223.36,223.36,223.36,223.36,400,IBM
2024-12-20 19:40:00,224.95,224.95,224.59,224.95,103,IBM
2024-12-20 19:45:00,223.5,223.5,223.5,223.5,7,IBM
2024-12-20 19:55:00,224.0,224.0,223.8,223.8,50,IBM
2024-12-23 04:00:00,224.98,224.98,223.66,224.0,38,IBM
2024-12-23 04:05:00,224.84,224.84,224.12,224.7,9,IBM
2024-12-23 04:10:00,224.7,224.79,223.96,224.59,70,IBM
2024-12-23 04:15:00,224.67,224.67,224.02,224.06,4,IBM
2024-12-23 04:20:00,224.78,224.78,224.26,224.28,60,IBM
2024-12-23 04:25:00,224.7,224.7,224.29,224.29,12,IBM
2024-12-23 04:30:00,224.26,224.3,224.14,224.3,6,IBM
2024-12-23 04:35:00,224.77,224.78,224.77,224.78,23,IBM
2024-12-23 04:40:00,224.75,224.78,224.3,224.69,46,IBM
2024-12-23 04:45:00,224.69,224.8,224.69,224.8,46,IBM
2024-12-23 04:50:00,224.78,224.78,224.51,224.51,29,IBM
2024-12-23 04:55:00,224.77,224.77,224.5,224.65,111,IBM
2024-12-23 05:00:00,224.5,224.7,224.5,224.65,36,IBM
2024-12-23 05:05:00,224.55,224.55,224.55,224.55,1,IBM
2024-12-23 05:10:00,224.79,224.79,224.5,224.67,545,IBM
2024-12-23 05:15:00,224.66,224.68,224.43,224.68,7,IBM
2024-12-23 05:20:00,224.56,224.67,224.25,224.26,387,IBM
2024-12-23 05:25:00,224.26,224.26,224.25,224.25,60,IBM
2024-12-23 05:30:00,224.26,224.26,224.24,224.24,112,IBM
2024-12-23 05:35:00,224.24,224.26,224.24,224.24,9,IBM
2024-12-23 05:40:00,224.24,224.25,224.24,224.24,4,IBM
2024-12-23 05:45:00,224.24,224.43,224.0,224.4,52,IBM
2024-12-23 05:50:00,224.24,224.24,224.24,224.24,1,IBM
2024-12-23 05:55:00,224.24,224.24,224.0,224.23,157,IBM
2024-12-23 06:00:00,224.0,224.0,222.67,223.36,552,IBM
2024-12-23 06:05:00,223.36,223.36,223.36,223.36,1,IBM
2024-12-23 06:15:00,223.31,223.31,223.31,223.31,1,IBM
2024-12-23 06:20:00,223.01,223.3,222.81,223.3,76,IBM
