timestamp,open,high,low,close,volume,symbol
2025-01-15 04:05:00,216.877,216.877,216.3108,216.3108,10,IBM
2025-01-15 04:30:00,216.877,217.0062,216.4499,217.0062,9,IBM
2025-01-15 04:40:00,217.0062,217.0062,217.0062,217.0062,6,IBM
2025-01-15 04:45:00,216.4995,216.4995,216.4995,216.4995,15,IBM
2025-01-15 04:50:00,216.5691,216.5691,216.5691,216.5691,1,IBM
2025-01-15 04:55:00,216.579,216.579,216.579,216.579,1,IBM
2025-01-15 05:00:00,217.0459,217.0459,217.0459,217.0459,1,IBM
2025-01-15 05:05:00,216.7777,216.7777,216.7777,216.7777,2,IBM
2025-01-15 05:10:00,216.5989,216.5989,216.5989,216.5989,1,IBM
2025-01-15 05:15:00,216.9962,216.9962,216.9962,216.9962,5,IBM
2025-01-15 05:20:00,216.9764,216.9764,216.9466,216.9466,2,IBM
2025-01-15 05:25:00,216.7578,216.7578,216.7578,216.7578,1,IBM
2025-01-15 05:30:00,216.7777,216.7777,216.7777,216.7777,5,IBM
2025-01-15 05:45:00,216.9466,216.9466,216.9466,216.9466,10,IBM
2025-01-15 06:00:00,216.7777,216.9168,216.7777,216.7976,22,IBM
2025-01-15 06:05:00,216.8969,216.8969,216.8969,216.8969,2,IBM
2025-01-15 06:10:00,216.9366,216.9366,216.9366,216.9366,4,IBM
2025-01-15 06:15:00,216.6585,216.8969,216.6585,216.8969,6,IBM
2025-01-15 06:25:00,216.9267,216.9267,216.9267,216.9267,1,IBM
2025-01-15 06:40:00,216.8472,216.8472,216.8472,216.8472,6,IBM
2025-01-15 06:45:00,216.6883,216.6883,216.6883,216.6883,1,IBM
2025-01-15 06:50:00,216.9366,216.9366,216.9366,216.9366,3,IBM
2025-01-15 07:00:00,216.6684,216.8472,216.6585,216.8472,26,IBM
2025-01-15 07:10:00,216.9267,216.9466,216.9267,216.9267,35,IBM
2025-01-15 07:20:00,216.9466,216.9466,216.9168,216.9466,8,IBM
2025-01-15 07:25:00,216.7479,216.7479,216.7479,216.7479,2,IBM
2025-01-15 07:30:00,216.9466,217.1254,216.9466,217.1254,19,IBM
2025-01-15 07:35:00,217.1254,217.1254,217.0459,217.0459,8,IBM
2025-01-15 07:40:00,217.0459,217.0459,217.0459,217.0459,3,IBM
2025-01-15 07:45:00,217.0459,217.1353,216.7578,217.1353,39,IBM
2025-01-15 08:00:00,216.7533,217.1452,216.2015,216.3009,183,IBM
2025-01-15 08:05:00,216.3009,217.1651,216.3009,217.1651,57,IBM
2025-01-15 08:10:00,217.1055,217.1055,217.0459,217.0459,9,IBM
2025-01-15 08:15:00,217.3193,217.3193,217.3193,217.3193,1,IBM
2025-01-15 08:20:00,217.0459,217.1254,216.8274,216.8274,73,IBM
2025-01-15 08:25:00,216.8154,217.334,216.8154,217.334,7,IBM
2025-01-15 08:30:00,217.334,218.4862,217.1353,218.4862,5598,IBM
2025-01-15 08:35:00,218.4862,218.5359,217.4432,218.3372,1403,IBM
2025-01-15 08:40:00,218.3869,219.2014,218.0393,218.7544,1230,IBM
2025-01-15 08:45:00,218.824,219.0326,218.742,218.8637,312,IBM
2025-01-15 08:50:00,219.0251,219.0326,218.7346,218.9829,165,IBM
2025-01-15 08:55:00,218.7346,218.973,218.7346,218.973,973,IBM
2025-01-15 09:00:00,218.8637,219.1063,218.7346,219.1063,1269,IBM
2025-01-15 09:05:00,218.9829,218.9829,218.7544,218.7544,459,IBM
2025-01-15 09:10:00,218.7544,219.1418,217.6419,219.0922,344,IBM
2025-01-15 09:15:00,218.9531,219.1069,217.7762,218.7346,804,IBM
2025-01-15 09:20:00,218.5458,219.0821,218.2478,218.5856,258,IBM
2025-01-15 09:25:00,219.0127,219.6683,218.5856,218.5856,975,IBM
2025-01-15 09:30:00,219.4001,219.4001,217.5922,218.6253,117843,IBM
2025-01-15 09:35:00,218.6154,218.7346,217.8356,217.9002,23346,IBM
2025-01-15 09:40:00,218.0392,218.8637,217.9598,218.665,29736,IBM
2025-01-15 09:45:00,218.6452,219.3802,218.5756,219.3802,37187,IBM
2025-01-15 09:50:00,219.3306,219.8273,219.0326,219.781,29422,IBM
2025-01-15 09:55:00,219.6882,220.1551,219.6882,220.1253,21686,IBM
2025-01-15 10:00:00,220.0756,220.2009,219.4696,219.5591,21994,IBM
2025-01-15 10:05:00,219.569,219.629,218.8885,218.8885,29435,IBM
2025-01-15 10:10:00,218.8985,219.3206,218.8985,219.2362,26801,IBM
2025-01-15 10:15:00,219.2362,219.8819,219.2362,219.4895,37441,IBM
2025-01-15 10:20:00,219.5789,219.7576,219.2512,219.3246,20674,IBM
2025-01-15 10:25:00,219.3306,219.3306,218.9233,218.9829,31481,IBM
2025-01-15 10:30:00,219.0723,219.2412,218.5359,218.5359,17132,IBM
2025-01-15 10:35:00,218.6303,218.6303,218.2677,218.2876,12910,IBM
2025-01-15 10:40:00,218.2379,218.675,218.2379,218.5309,28882,IBM
2025-01-15 10:45:00,218.4912,218.4912,218.0293,218.1485,11410,IBM
2025-01-15 10:50:00,218.079,218.2776,217.9995,218.1386,13158,IBM
2025-01-15 10:55:00,218.2111,218.2311,217.94,217.94,22708,IBM
2025-01-15 11:00:00,218.1187,218.218,217.9498,218.1286,15565,IBM
2025-01-15 11:05:00,218.1187,218.2081,217.9399,218.2081,11464,IBM
2025-01-15 11:10:00,218.2776,218.4266,218.0155,218.3,18543,IBM
2025-01-15 11:15:00,218.2826,218.2862,217.6419,217.8306,20161,IBM
2025-01-15 11:20:00,217.8008,217.9796,217.5724,217.7114,15961,IBM
2025-01-15 11:25:00,217.7015,217.7015,217.3836,217.4532,18289,IBM
2025-01-15 11:30:00,217.4035,217.478,216.5591,216.6485,35805,IBM
2025-01-15 11:35:00,216.7727,217.036,216.7082,216.7181,13434,IBM
2025-01-15 11:40:00,216.8125,217.0459,216.7578,217.0459,21045,IBM
2025-01-15 11:45:00,216.9714,217.1889,216.9664,217.1055,14973,IBM
2025-01-15 11:50:00,217.0122,217.1452,216.9466,217.0707,9718,IBM
2025-01-15 11:55:00,217.0757,217.185,216.9565,217.0757,15100,IBM
2025-01-15 12:00:00,217.1371,217.3936,216.9068,217.2247,16397,IBM
2025-01-15 12:05:00,217.3936,217.5426,217.324,217.4283,18715,IBM
2025-01-15 12:10:00,217.3737,217.6816,217.3638,217.4283,26221,IBM
2025-01-15 12:15:00,217.5326,217.5326,217.1254,217.1254,18342,IBM
2025-01-15 12:20:00,217.0757,217.2148,216.9962,217.185,10861,IBM
2025-01-15 12:25:00,217.2346,217.4035,217.0161,217.0969,24784,IBM
2025-01-15 12:30:00,217.1552,217.2446,216.9466,217.2048,31643,IBM
2025-01-15 12:35:00,217.185,217.2048,216.9565,217.2048,33738,IBM
2025-01-15 12:40:00,217.2048,217.4432,217.2048,217.2495,15046,IBM
2025-01-15 12:45:00,217.2446,217.2942,217.1353,217.2118,12086,IBM
2025-01-15 12:50:00,217.2048,217.5333,217.0459,217.3539,26229,IBM
2025-01-15 12:55:00,217.3538,217.483,217.2247,217.2247,19698,IBM
2025-01-15 13:00:00,217.2446,217.622,217.2346,217.622,12915,IBM
2025-01-15 13:05:00,217.622,217.6995,217.4314,217.4314,14640,IBM
2025-01-15 13:10:00,217.4611,217.7412,217.4611,217.6767,10147,IBM
